Year,ID,National,Position,PY,WY,CE/PL/UPL,Sex,R&D/Non R&D,WP,Birth,SCHLafterEPY,School,CORE,LP,RCMD,Performance,EDU,EmployBenifits,Retention,Married,HP,Core,Jobtype,Fresh/Exprnc,Transferred,PromotionCandidate,Promotion,Incentive,Retire
2012,lg0150,1,P2,4,7,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1976,N,A,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,Y,0,0
2012,lg0151,1,P2,4,6,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1978,N,T2,N,N,N,0,Bachelor,N,N,5,N,N,A,0,N,Y,Y,1,0
2012,lg0152,1,P1.A,12,5,Current_employee,Female,Non R&D,Seocho R&D Campus(LGEKR),1982,N,T4,N,N,N,0,Two-year college,N,N,2,N,N,A,1,N,Y,N,0,1
2012,lg0153,1,P1,4,3,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1980,N,T2,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,N,0,0
2012,lg0154,1,P1,4,3,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1980,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,Y,0,0
2012,lg0155,1,P3,10,17,Current_employee,Male,R&D,Umyeon R&D Campus(LGEKR),1969,N,T3,N,N,N,0,Master,N,N,16,N,N,A,0,N,Y,N,0,0
2012,lg0156,1,P2,11,17,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1965,N,T4,N,N,N,0,High School,N,N,22,N,N,A,1,N,Y,N,0,0
2012,lg0157,1,P3,7,16,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1971,N,T4,N,N,N,0,Bachelor,N,N,15,N,N,A,0,N,Y,N,1,0
2012,lg0158,1,P3,2,15,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1969,N,T4,N,N,N,0,Bachelor,N,N,17,N,N,A,1,N,N,N,1,0
2012,lg0159,1,P3,9,15,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1964,N,T4,N,N,N,0,High School,N,N,21,N,N,A,1,N,Y,N,0,0
2012,lg0160,1,P3,8,13,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1972,N,T1,N,N,N,0,Master,N,N,11,N,N,A,0,N,Y,N,0,0
2012,lg0161,1,P2,9,7,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1974,N,T4,N,N,N,0,Bachelor,N,N,5,N,N,A,1,N,Y,N,1,0
2012,lg0162,1,P2,4,5,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1975,N,T4,N,N,N,0,Bachelor,N,N,2,N,N,A,1,N,Y,N,0,0
2012,lg0163,1,P3,5,4,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1971,N,T4,N,N,N,0,Two-year college,N,N,14,N,N,A,1,N,Y,N,0,0
2012,lg0164,1,P1,0,3,Current_employee,Female,Non R&D,Umyeon R&D Campus(LGEKR),1984,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,C,1,N,N,N,0,0
2012,lg0165,1,P1.A,1,2,Current_employee,Female,Non R&D,Seocho R&D Campus(LGEKR),1981,N,T4,N,N,N,0,Bachelor,N,N,1,N,N,C,1,N,N,N,0,0
2012,lg0166,1,P2,2,2,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1976,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,N,N,0,0
2012,lg0167,1,P2,4,2,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1979,N,T4,N,N,N,0,Bachelor,N,N,2,N,N,A,1,N,Y,N,0,0
2012,lg0168,1,P1,3,0,Current_employee,Male,Non R&D,Umyeon R&D Campus(LGEKR),1980,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,N,N,0,0
2012,lg0169,1,P1,4,0,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1982,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,Y,Y,0,0
2012,lg0170,1,P3,9,25,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1962,N,T2,N,N,N,0,Bachelor,N,N,25,N,N,A,0,N,N,N,0,0
2012,lg0171,1,P3,12,23,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1963,N,T1,N,N,N,0,Master,N,N,24,N,N,A,0,N,N,N,1,0
2012,lg0172,1,P3,9,20,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1967,N,T4,N,N,N,0,Two-year college,N,N,16,N,N,A,0,N,Y,N,0,0
2012,lg0173,1,P2,3,20,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1964,N,T4,N,N,N,0,High School,N,N,14,N,N,A,0,N,Y,N,0,0
2012,lg0174,1,P3,7,17,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1974,N,T4,N,N,N,0,Two-year college,N,N,10,N,N,A,0,N,Y,N,0,0
2012,lg0175,1,P3,4,16,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1968,N,A,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,N,N,1,0
2012,lg0176,1,P2,3,11,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1977,N,T4,N,N,N,0,Two-year college,N,N,2,N,N,A,0,N,N,N,0,0
2012,lg0177,1,P2,3,11,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1980,N,T4,N,N,N,0,Two-year college,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0178,1,P3,7,11,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1973,N,T4,N,N,N,0,Master,N,N,7,N,N,A,0,N,Y,N,1,0
2012,lg0179,1,P2,4,10,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1977,N,T4,N,N,N,0,Bachelor,N,N,6,N,N,A,0,N,Y,Y,1,0
2012,lg0180,1,P1,3,5,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1983,N,T4,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0181,1,P1,2,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1983,N,T4,N,N,N,0,Two-year college,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0182,1,P1,4,3,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1981,N,T3,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,Y,0,0
2012,lg0183,1,P1,1,3,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1984,N,T4,N,N,N,0,Two-year college,N,N,0,N,N,A,0,N,N,N,1,0
2012,lg0184,1,P1,3,3,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1983,N,T4,N,N,N,0,Bachelor,N,N,2,N,N,A,0,N,N,N,0,0
2012,lg0185,1,P1,2,1,Current_employee,Male,Non R&D,Seocho R&D Campus(LGEKR),1984,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0186,1,P3,6,3,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1970,N,T1,N,N,N,0,Master,N,N,17,N,N,A,1,N,N,N,1,0
2012,lg0187,1,D,1,24,Current_employee,Male,R&D,Seoul University(LGEKR),1961,N,T2,N,N,N,0,Bachelor,N,N,22,N,N,B,0,N,N,N,0,0
2012,lg0188,1,P3,8,23,Current_employee,Male,R&D,Seoul University(LGEKR),1963,N,T1,N,N,N,0,Bachelor,N,N,22,N,N,A,0,N,N,N,0,0
2012,lg0189,1,P3,7,22,Current_employee,Female,R&D,Seoul University(LGEKR),1969,N,T4,N,N,N,0,Two-year college,N,N,0,N,N,A,0,N,Y,N,0,0
2012,lg0190,1,P3,3,20,Current_employee,Male,R&D,Seoul University(LGEKR),1965,N,T4,N,N,N,0,Bachelor,N,N,20,N,Y,A,0,N,N,N,1,0
2012,lg0191,1,P3,9,18,Current_employee,Male,R&D,Seoul University(LGEKR),1967,N,T3,N,N,N,0,Bachelor,N,N,13,N,N,A,0,N,Y,N,0,0
2012,lg0192,1,P3,1,17,Current_employee,Male,R&D,Seoul University(LGEKR),1967,N,T2,N,N,N,0,Bachelor,N,N,17,N,N,A,1,N,N,N,0,0
2012,lg0193,1,P3,9,15,Current_employee,Male,R&D,Seoul University(LGEKR),1967,N,T2,N,N,N,0,Bachelor,N,N,15,N,N,A,0,N,Y,N,0,0
2012,lg0194,1,P3,6,12,Current_employee,Male,R&D,Seoul University(LGEKR),1971,N,T4,N,N,N,0,Master,N,N,8,N,N,A,0,N,Y,N,0,0
2012,lg0195,1,P3,6,12,Current_employee,Male,R&D,Seoul University(LGEKR),1973,N,T1,N,N,N,0,Master,N,N,9,N,N,A,0,N,Y,N,0,0
2012,lg0196,1,P3,9,12,Current_employee,Male,R&D,Seoul University(LGEKR),1971,N,T1,N,N,N,0,Master,N,N,7,N,Y,A,1,N,Y,N,0,0
2012,lg0197,1,P3,6,11,Current_employee,Female,R&D,Seoul University(LGEKR),1976,N,T4,N,N,N,0,Bachelor,N,N,9,N,N,A,0,N,Y,N,1,0
2012,lg0198,1,P3,6,10,Current_employee,Male,R&D,Seoul University(LGEKR),1971,N,T3,N,N,N,0,Bachelor,N,N,10,N,N,A,1,N,Y,N,1,0
2012,lg0199,1,P3,8,10,Current_employee,Male,R&D,Seoul University(LGEKR),1970,N,T4,N,N,N,0,Bachelor,N,N,10,N,N,A,1,N,Y,N,0,0
2012,lg0200,1,P3,7,9,Current_employee,Male,R&D,Seoul University(LGEKR),1971,N,T1,N,N,N,0,Master,N,N,6,N,N,A,0,N,Y,N,1,0
2012,lg0201,1,P2,4,9,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T1,N,N,N,0,Bachelor,N,N,6,N,N,A,0,N,Y,Y,0,0
2012,lg0202,1,P2,2,9,Current_employee,Male,R&D,Seoul University(LGEKR),1973,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0203,1,P2,4,8,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T4,N,N,N,0,Master,N,N,12,N,N,A,0,N,Y,Y,0,0
2012,lg0204,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1973,N,T2,N,N,N,0,Bachelor,N,N,6,N,N,A,1,N,Y,Y,0,0
2012,lg0205,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1974,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,Y,1,0
2012,lg0206,1,P2,3,7,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T3,N,N,N,0,Bachelor,N,N,5,N,Y,A,0,N,N,N,0,0
2012,lg0207,1,P2,1,7,Current_employee,Female,R&D,Seoul University(LGEKR),1979,N,T3,N,N,N,0,Bachelor,N,N,4,N,N,A,0,N,N,N,0,0
2012,lg0208,1,P1,2,7,Current_employee,Female,Non R&D,Seoul University(LGEKR),1981,N,T4,N,N,N,0,Two-year college,N,N,0,N,N,A,1,N,N,N,1,0
2012,lg0209,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1978,N,T4,N,N,N,0,Bachelor,N,N,3,N,N,A,0,N,Y,Y,1,0
2012,lg0210,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1977,N,T2,N,N,N,0,Bachelor,N,N,4,N,N,A,0,N,Y,Y,1,0
2012,lg0211,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1978,N,T4,N,N,N,0,Bachelor,N,N,1,N,N,A,0,N,Y,Y,1,0
2012,lg0212,1,P2,4,6,Current_employee,Male,R&D,Seoul University(LGEKR),1979,N,T1,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,N,0,0
2012,lg0213,1,P2,3,6,Current_employee,Female,R&D,Seoul University(LGEKR),1974,N,T3,N,N,N,0,Master,N,N,0,N,N,A,1,N,N,N,0,0
2012,lg0214,1,P2,4,6,Current_employee,Male,R&D,Seoul University(LGEKR),1977,N,T4,N,N,N,0,Bachelor,N,N,4,N,N,A,0,N,Y,Y,0,0
2012,lg0215,1,P1.A,7,5,Current_employee,Female,R&D,Seoul University(LGEKR),1980,N,T4,N,N,N,0,Two-year college,N,N,6,N,N,A,1,N,Y,N,0,0
2012,lg0216,1,P2,1,4,Current_employee,Male,R&D,Seoul University(LGEKR),1983,N,T1,N,N,N,0,Bachelor,N,N,2,N,N,A,0,N,N,N,0,0
2012,lg0217,1,P1,1,4,Current_employee,Female,Non R&D,Seoul University(LGEKR),1982,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,N,N,1,0
2012,lg0218,1,P1.A,9,4,Unpaid Leave,Female,R&D,Seoul University(LGEKR),1983,N,T4,N,N,N,0,Two-year college,N,N,2,N,N,A,0,N,Y,N,0,0
2012,lg0219,1,P1.A,5,4,Current_employee,Male,Non R&D,Seoul University(LGEKR),1981,N,T4,N,N,N,0,Two-year college,N,N,2,N,N,A,0,N,N,N,0,0
2012,lg0220,1,P2,3,3,Current_employee,Male,R&D,Seoul University(LGEKR),1979,N,T3,N,N,N,0,Bachelor,N,N,4,N,N,A,1,N,N,N,0,0
2012,lg0221,1,P1,4,2,Current_employee,Male,R&D,Seoul University(LGEKR),1980,N,T3,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,Y,Y,1,0
2012,lg0222,1,P1,2,1,Current_employee,Male,R&D,Seoul University(LGEKR),1981,N,T4,N,N,N,0,null,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0223,1,P1,3,1,Current_employee,Female,R&D,Seoul University(LGEKR),1983,N,A,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,N,N,0,0
2012,lg0224,1,P1,4,1,Current_employee,Female,R&D,Seoul University(LGEKR),1980,N,A,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,Y,Y,1,0
2012,lg0225,1,P1,3,0,Current_employee,Female,R&D,Seoul University(LGEKR),1985,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,N,N,0,0
2012,lg0226,1,P3,2,3,Current_employee,Male,R&D,Seoul University(LGEKR),1972,N,A,N,N,N,0,Doctor,N,N,1,N,N,C,1,N,N,N,0,0
2012,lg0227,1,P2,4,0,Current_employee,Male,R&D,Seoul University(LGEKR),1980,N,A,N,N,N,0,Master,N,N,0,N,N,C,1,N,Y,Y,1,0
2012,lg0228,1,P2,2,0,Current_employee,Male,R&D,Seoul University(LGEKR),1977,N,T4,N,N,N,0,Master,N,N,4,N,N,A,1,N,N,N,0,0
2012,lg0229,1,P2,1,0,Current_employee,Female,R&D,Seoul University(LGEKR),1983,N,A,N,N,N,0,Doctor,N,N,0,N,N,C,1,N,N,N,1,0
2012,lg0230,1,P3,9,25,Current_employee,Male,R&D,Seoul University(LGEKR),1962,N,T1,N,N,N,0,Master,N,N,22,N,N,A,0,N,N,N,0,0
2012,lg0231,1,P3,4,23,Current_employee,Male,R&D,Seoul University(LGEKR),1961,N,T3,N,N,N,0,Bachelor,N,N,21,N,N,A,0,N,N,N,0,0
2012,lg0232,1,P3,7,20,Current_employee,Male,R&D,Seoul University(LGEKR),1961,N,T4,N,N,N,0,Bachelor,N,N,24,N,N,A,1,N,N,N,0,0
2012,lg0233,1,P3,2,17,Current_employee,Male,R&D,Seoul University(LGEKR),1968,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,1,0
2012,lg0234,1,P2,14,13,Current_employee,Male,R&D,MC Gasan(LGEKR),1964,N,T3,N,N,N,0,Bachelor,N,N,23,N,N,A,1,N,Y,N,0,0
2012,lg0235,1,P3,8,13,Current_employee,Male,R&D,Seoul University(LGEKR),1972,N,T1,N,N,N,0,Master,N,N,14,N,N,A,0,N,Y,N,0,0
2012,lg0236,1,P3,4,11,Current_employee,Male,R&D,Seoul University(LGEKR),1970,N,T4,N,N,N,0,Bachelor,N,N,18,N,N,A,1,N,N,N,1,0
2012,lg0237,1,P3,5,10,Current_employee,Female,R&D,Seoul University(LGEKR),1976,N,T3,N,N,N,0,Master,N,N,0,N,N,A,0,N,Y,N,0,0
2012,lg0238,1,P2,4,9,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T1,N,N,N,0,Bachelor,N,N,2,N,N,A,0,N,Y,Y,1,0
2012,lg0239,1,P2,1,8,Current_employee,Male,R&D,Seoul University(LGEKR),1977,N,T2,N,N,N,0,Bachelor,N,N,5,N,N,A,0,N,N,N,0,1
2012,lg0240,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T4,N,N,N,0,Master,N,N,6,N,N,A,0,N,Y,Y,1,0
2012,lg0241,1,P3,5,7,Current_employee,Female,R&D,Seoul University(LGEKR),1978,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,Y,N,1,0
2012,lg0242,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,A,N,N,N,0,Master,N,N,0,N,N,A,1,N,Y,Y,0,0
2012,lg0243,1,P2,2,7,Current_employee,Female,R&D,Seoul University(LGEKR),1977,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0244,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T1,N,N,N,0,Bachelor,N,N,3,N,N,A,0,N,Y,Y,0,0
2012,lg0245,1,P2,3,7,Current_employee,Male,R&D,MC Gasan(LGEKR),1977,N,T1,N,N,N,0,Master,N,N,5,N,N,A,0,N,N,N,0,0
2012,lg0246,1,P2,4,6,Current_employee,Male,R&D,MC Gasan(LGEKR),1978,N,T4,N,N,N,0,Bachelor,N,N,1,N,N,A,0,N,Y,N,0,0
2012,lg0247,1,P2,4,6,Current_employee,Male,R&D,Seoul University(LGEKR),1978,N,T2,N,N,N,0,Bachelor,N,N,2,N,N,A,0,N,Y,N,1,0
2012,lg0248,1,P2,3,6,Current_employee,Male,R&D,Seoul University(LGEKR),1979,N,T2,N,N,N,0,Bachelor,N,N,3,N,N,A,0,N,N,N,0,0
2012,lg0249,1,P2,5,5,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,1,N,Y,N,0,1
2012,lg0250,1,P2,1,5,Current_employee,Male,R&D,Seoul University(LGEKR),1975,N,T4,N,N,N,0,Bachelor,N,N,5,N,N,A,1,N,N,N,0,0
2012,lg0251,1,P2,4,5,Current_employee,Male,R&D,Seoul University(LGEKR),1973,N,A,N,N,N,0,Bachelor,N,N,13,N,Y,A,0,N,Y,Y,1,0
2012,lg0252,1,D,1,0,Current_employee,Male,R&D,Seoul University(LGEKR),1958,N,T4,N,N,N,0,Doctor,N,N,0,N,N,B,1,N,N,N,0,0
2012,lg0253,1,P3,5,19,Current_employee,Male,R&D,Anyang Lab(LGEKR),1968,N,T1,N,N,N,0,Master,N,N,15,N,N,A,0,N,N,N,1,0
2012,lg0254,1,P3,9,15,Current_employee,Male,R&D,Anyang Lab(LGEKR),1970,N,T3,N,N,N,0,Bachelor,N,N,13,N,N,A,0,N,Y,Y,1,0
2012,lg0255,1,P3,4,11,Current_employee,Male,R&D,Seoul University(LGEKR),1969,N,T1,N,N,N,0,Master,N,N,14,N,Y,A,1,N,N,N,1,0
2012,lg0256,1,P3,6,10,Current_employee,Male,R&D,Anyang Lab(LGEKR),1973,N,T4,N,N,N,0,Bachelor,N,N,9,N,N,A,1,N,Y,N,0,0
2012,lg0257,1,P3,8,7,Current_employee,Female,R&D,Anyang Lab(LGEKR),1971,N,T1,N,N,N,0,Bachelor,N,N,6,N,N,A,1,N,Y,Y,0,0
2012,lg0258,1,P2,3,7,Current_employee,Male,R&D,Anyang Lab(LGEKR),1975,N,T4,N,N,N,0,Master,N,N,7,N,N,A,0,N,N,N,1,0
2012,lg0259,1,P2,2,7,Current_employee,Male,R&D,Anyang Lab(LGEKR),1976,N,T3,N,N,N,0,Bachelor,N,N,8,N,N,A,1,N,N,N,1,0
2012,lg0260,1,P2,3,7,Current_employee,Female,R&D,Anyang Lab(LGEKR),1974,N,T3,N,N,N,0,Master,N,N,4,N,N,A,0,N,N,N,0,0
2012,lg0261,1,P3,5,7,Current_employee,Male,R&D,Anyang Lab(LGEKR),1974,N,T2,N,N,N,0,Bachelor,N,N,3,N,N,A,1,N,Y,N,0,0
2012,lg0262,1,P2,4,7,Current_employee,Male,R&D,Anyang Lab(LGEKR),1978,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,N,0,0
2012,lg0263,1,P3,5,6,Current_employee,Male,R&D,Anyang Lab(LGEKR),1973,N,T2,N,N,N,0,Master,N,N,8,N,N,A,1,N,Y,N,0,0
2012,lg0264,1,P2,3,6,Current_employee,Male,R&D,Anyang Lab(LGEKR),1976,N,T1,N,N,N,0,Master,N,N,4,N,N,A,0,N,N,N,1,0
2012,lg0265,1,P1.A,10,5,Current_employee,Female,R&D,Anyang Lab(LGEKR),1980,N,T4,N,N,N,0,Two-year college,N,N,0,N,N,A,1,N,Y,N,0,0
2012,lg0266,1,P1,3,0,Current_employee,Female,R&D,Anyang Lab(LGEKR),1985,N,T1,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,N,N,0,0
2012,lg0267,1,P2,1,0,Current_employee,Male,R&D,Seoul University(LGEKR),1979,N,T1,N,N,N,0,Master,N,N,1,N,N,A,1,N,N,N,0,0
2012,lg0268,1,P3,7,20,Current_employee,Male,R&D,Seoul University(LGEKR),1965,N,A,N,N,N,0,Master,N,N,9,N,N,A,0,N,N,N,0,0
2012,lg0269,1,P3,5,11,Current_employee,Male,R&D,Seoul University(LGEKR),1974,N,T4,N,N,N,0,Bachelor,N,N,9,N,N,A,0,N,Y,N,1,0
2012,lg0270,1,P2,3,6,Current_employee,Male,R&D,Seoul University(LGEKR),1980,N,T4,N,N,N,0,Bachelor,N,N,4,N,N,A,0,N,N,N,0,0
2012,lg0271,1,P3,6,17,Current_employee,Male,R&D,Seoul University(LGEKR),1964,N,T1,N,N,N,0,Bachelor,N,N,19,N,Y,A,1,N,N,N,0,0
2012,lg0272,1,P3,6,12,Current_employee,Male,R&D,Seoul University(LGEKR),1971,N,T2,N,N,N,0,Bachelor,N,N,10,N,N,A,0,N,Y,N,0,0
2012,lg0273,1,P2,3,8,Current_employee,Male,R&D,Seoul University(LGEKR),1977,N,T3,N,N,N,0,Bachelor,N,N,6,N,N,A,0,N,N,N,0,0
2012,lg0274,1,P3,6,18,Current_employee,Male,R&D,Seoul University(LGEKR),1966,N,A,N,N,N,0,Master,N,N,5,N,N,A,1,N,N,N,1,0
2012,lg0275,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1977,N,T1,N,N,N,0,Master,N,N,6,N,N,A,0,N,Y,Y,1,0
2012,lg0276,1,P2,4,7,Current_employee,Male,R&D,Seoul University(LGEKR),1976,N,T2,N,N,N,0,Bachelor,N,N,5,N,Y,A,0,N,Y,N,1,0
2012,lg0277,1,D,1,26,Current_employee,Male,R&D,Seoul University(LGEKR),1960,N,T1,N,N,N,0,Master,N,N,20,N,N,B,0,N,N,N,0,0
2012,lg0278,1,P3,7,21,Current_employee,Male,R&D,Seoul University(LGEKR),1966,N,T4,N,N,N,0,Bachelor,N,N,18,N,N,A,0,N,N,N,0,0
2012,lg0279,1,P2,4,11,Current_employee,Male,R&D,Seoul University(LGEKR),1974,N,T4,N,N,N,0,Bachelor,N,N,8,N,N,A,0,N,Y,Y,1,0
2012,lg0280,1,p3.YW,10,11,Current_employee,Male,R&D,MC Gasan(LGEKR),1962,N,T2,N,N,N,0,Bachelor,N,N,17,N,N,A,0,N,N,N,1,0
2012,lg0281,1,P2,4,4,Current_employee,Male,R&D,Seoul University(LGEKR),1978,N,T1,N,N,N,0,Master,N,N,4,N,N,A,1,N,Y,Y,0,0
2012,lg0282,1,p3.YW,13,14,Current_employee,Male,R&D,Seoul University(LGEKR),1960,N,T2,N,N,N,0,Bachelor,N,N,26,N,N,A,1,N,N,N,1,0
2012,lg0283,1,P3,7,8,Current_employee,Male,R&D,Seoul University(LGEKR),1973,N,T1,N,N,N,0,Master,N,N,12,N,N,A,1,N,Y,N,0,0
2012,lg0284,1,P2,3,6,Current_employee,Male,R&D,Seoul University(LGEKR),1979,N,T4,N,N,N,0,Bachelor,N,N,2,N,N,A,0,N,N,N,0,0
2012,lg0285,1,P3,7,24,Current_employee,Male,R&D,Seoul University(LGEKR),1963,N,T3,N,N,N,0,Doctor,N,N,18,N,N,A,0,N,N,N,0,0
2012,lg0286,1,P3,5,20,Current_employee,Male,R&D,Seoul University(LGEKR),1967,N,T1,N,N,N,0,Master,N,N,17,N,N,A,0,N,N,N,1,0
2012,lg0287,1,P3,7,10,Current_employee,Male,R&D,Seoul University(LGEKR),1974,N,T2,N,N,N,0,Master,N,N,4,N,N,A,0,N,Y,N,0,0
2012,lg0288,1,P3,6,20,Current_employee,Male,R&D,Seoul University(LGEKR),1967,N,T1,N,N,N,0,Bachelor,N,N,22,N,N,A,1,N,N,N,0,0
2012,lg0289,1,P3,9,15,Current_employee,Male,R&D,Seoul University(LGEKR),1972,N,T3,N,N,N,0,Bachelor,N,N,10,N,N,A,0,N,Y,Y,1,0
2012,lg0290,1,P3,10,5,Current_employee,Male,R&D,Seoul University(LGEKR),1969,N,T3,N,N,N,0,Bachelor,N,N,16,N,N,A,1,N,Y,N,1,0
2012,lg0291,1,P3,8,21,Current_employee,Male,R&D,Seoul University(LGEKR),1963,N,T2,N,N,N,0,Bachelor,N,N,21,N,N,A,1,N,N,N,0,0
2012,lg0292,1,P3,6,21,Current_employee,Female,R&D,MC Gasan(LGEKR),1969,N,T1,N,N,N,0,Master,N,N,17,N,N,A,0,N,N,N,0,0
2012,lg0293,1,P2,12,20,Current_employee,Male,R&D,Seoul University(LGEKR),1964,N,T4,N,N,N,0,Bachelor,N,N,16,N,N,A,0,N,Y,N,0,0
2012,lg0294,1,P3,1,17,Current_employee,Male,R&D,MC Gasan(LGEKR),1970,N,T4,N,N,N,0,Bachelor,N,N,16,N,N,A,0,N,N,N,0,0
2012,lg0295,1,P3,1,17,Current_employee,Male,R&D,Seoul University(LGEKR),1968,N,T3,N,N,N,0,Bachelor,N,N,17,N,N,A,1,N,N,N,1,0
2012,lg0296,1,P3,2,17,Current_employee,Male,R&D,Seoul University(LGEKR),1969,N,T1,N,N,N,0,Master,N,N,18,N,N,A,0,N,N,N,1,0
2012,lg0297,1,P3,1,16,Current_employee,Male,R&D,Seoul University(LGEKR),1968,N,T1,N,N,N,0,Master,N,N,14,N,N,A,1,N,N,N,0,0
2012,lg0298,1,P3,8,15,Current_employee,Male,R&D,Seoul University(LGEKR),1968,N,T1,N,N,N,0,Master,N,N,15,N,N,A,0,N,Y,N,0,0
2012,lg0299,1,P3,7,12,Current_employee,Male,R&D,Seoul University(LGEKR),1974,N,T4,N,N,N,0,Bachelor,N,N,12,N,N,A,0,N,Y,N,0,1
2012,lg0300,1,P2,4,12,Current_employee,Male,R&D,Seoul University(LGEKR),1973,N,T4,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,Y,0,0
2012,lg0301,1,P3,6,12,Current_employee,Male,R&D,Seoul University(LGEKR),1974,N,T2,N,N,N,0,Bachelor,N,N,9,N,N,A,0,N,Y,N,0,0
2012,lg0302,1,P2,5,11,Current_employee,Female,R&D,Seoul University(LGEKR),1976,N,T3,N,N,N,0,Bachelor,N,N,0,N,N,A,0,N,Y,N,0,1
2012,lg0303,1,P3,6,11,Current_employee,Male,R&D,Seoul University(LGEKR),1967,N,T1,N,N,N,0,Master,N,N,16,N,N,A,1,N,N,N,1,0
